AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:35:09 Compatible with AeroDyn v13.0.
Polar "T1_Re3.100_M0.00_N9.0 360 M" on Foil "T1_Re3.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
6.58295        Cn slope for zero lift for linear Cn curve (1/rad)
1.1893         Cn at stall value for positive angle of attack for linear Cn curve
-1.0926        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0088         Minimum CD value
    139.00   -0.8500    0.7365
    140.00   -0.8485    0.7072
    141.00   -0.8459    0.6782
    142.00   -0.8420    0.6493
    143.00   -0.8371    0.6207
    144.00   -0.8310    0.5924
    145.00   -0.8239    0.5644
    146.00   -0.8156    0.5367
    147.00   -0.8062    0.5095
    148.00   -0.7958    0.4826
    149.00   -0.7843    0.4562
    150.00   -0.7718    0.4303
    151.00   -0.7584    0.4050
    152.00   -0.7440    0.3801
    153.00   -0.7287    0.3558
    154.00   -0.7126    0.3322
    155.00   -0.6959    0.3092
    156.00   -0.6785    0.2868
    157.00   -0.6606    0.2652
    158.00   -0.6424    0.2442
    159.00   -0.6242    0.2240
    160.00   -0.6063    0.2046
    161.00   -0.5893    0.1859
    162.00   -0.5738    0.1681
    163.00   -0.5612    0.1511
    164.00   -0.5531    0.1350
    165.00   -0.5524    0.1197
    166.00   -0.5630    0.1054
    167.00   -0.5901    0.0919
    168.00   -0.6376    0.0794
    169.00   -0.7008    0.0678
    170.00   -0.7558    0.0572
    171.00   -0.7669    0.0475
    172.00   -0.7221    0.0389
    173.00   -0.6422    0.0312
    174.00   -0.5513    0.0246
    175.00   -0.4595    0.0189
    176.00   -0.3676    0.0143
    177.00   -0.2757    0.0107
    178.00   -0.1838    0.0081
    179.00   -0.0919    0.0065
    180.00    0.0000    0.0060
    180.00    0.0000    0.0060
